Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Value 2020,Latest Value,Footnotes,Nature,ObjectId,x2,y2
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",35.744,28.984,110.55,119.391,120.067,89.212,64.641,68.792,73.533,84.41,86.296,94.452,3443.955,11195.839,17202.653,21307.819,24029.979,26960.835,28197.174,27929.671,27654.055,27654.055,,C: Country data,133,4286319.77332325,4166159.23366226
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",954.979,880.163,974.773,892.889,844.986,800.006,9.36,12.557,7.503,7.549,7.625,7.846,8.495,8.151,8.748,9.344,10.757,15.414,18.621,21.313,23.313,23.313,,C: Country data,134,7713883.89188091,4640448.75080107
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.338,0.142,0.534,0.457,0.494,0.648,5.052,3.508,2.722,0.745,0.524,0.541,0.56,0.32,0.329,0.306,0.215,0.237,0.264,0.246,0.261,0.261,,C: Country data,135,11245527.8103182,1704289.65057418
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",626,Timor-Leste,4,35,South-Eastern Asia,Country,125.9451052,-8.797497247,TLS,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",12140.461,7497.208,2955.103,13.407,22.734,25.216,24.688,0.579,0.663,0.652,0.732,0.719,0.706,0.694,1.107,1.588,1.558,1.046,0.946,1.315,0.834,0.834,,C: Country data,136,14020144.9787693,-983203.902519914
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",768,Togo,4,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",81.608,85.969,200.5,198.643,197.46,902.25,471.814,378.371,274.321,292.908,284.287,269.936,230.989,147.91,129.728,119.668,110.345,105.299,101.67,99.303,93.224,93.224,,C: Country data,137,108910.275411704,953318.457794249
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",772,Tokelau,4,543,Oceania (exc. Australia and New Zealand),Country,-171.8154473,-9.214545558,TKL,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,138,-19126408.1038545,-1030209.10079751
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",772,Tokelau,4,543,Oceania (exc. Australia and New Zealand),Country,-171.8154473,-9.214545558,TKL,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,139,-19126408.1038545,-1030209.10079751
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",5.104,0,7.069,11.044,4.989,0,4.916,0,4.836,4.812,4.808,6.759,10.706,15.72,18.804,21.825,24.711,33.322,30.998,30.614,34.048,34.048,,C: Country data,140,-19502729.4088308,-2415159.02745038
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",5.104,0,7.069,11.044,4.989,0,4.916,0,4.836,4.812,4.808,6.759,10.706,15.72,18.804,21.825,24.711,33.322,30.998,30.614,34.048,34.048,,C: Country data,141,-19502729.4088308,-2415159.02745038
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",780,Trinidad and Tobago,4,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.894,1.258,2.74,3.038,2.945,4.705,11.668,16.047,17.419,18.166,19.046,22.148,24.904,24.815,27.225,26.921,21.41,22.393,23.235,22.003,21.217,21.217,,C: Country data,142,-6823205.18458916,1166257.63310457
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",12.41,13.925,25.755,25.754,25.058,30.861,27.783,24.168,22.416,21.258,20.315,17.973,17.688,12.406,13.34,13.898,14.922,15.968,17.161,17.68,13.984,13.984,,C: Country data,143,1065632.25409024,4044173.47550916
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",74.508,73.296,296.449,279.273,259.836,250.546,329.404,317.945,303.496,204.82,202.537,189.941,180.989,87.586,82.649,75.768,72.497,75.615,83.607,99.672,111.021,111.021,,C: Country data,144,3943927.47360693,4720234.73380294
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",6.62,6.682,17.285,17.953,17.325,17.201,14.343,13.694,14.889,14.655,14.23,13.74,13.438,9.354,8.597,8.013,6.552,6.339,7.81,8.044,8.538,8.538,,C: Country data,145,6565486.25439538,4879209.11366269
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",796,Turks and Caicos Islands,4,29,Caribbean,Country,-71.745121,21.80780585,TCA,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,41.935,41.079,43.168,42.39,38.896,38.281,37.705,37.154,36.642,49.049,49.049,,C: Country data,146,-7986630.3366218,2488465.6119511
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",53.208,52.726,52.094,51.393,50.628,0,49.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,147,19889226.4507244,-832805.132788629
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",53.208,52.726,52.094,51.393,50.628,0,49.392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,148,19889226.4507244,-832805.132788629
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",800,Uganda,4,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",136.831,164.284,160.324,135.46,118.999,123.411,76.015,72.273,24.751,24.008,19.797,16.898,16.167,22.872,19.44,16.507,15.708,15.566,16.459,16.489,16.154,16.154,,C: Country data,149,3605750.11386429,142451.512065324
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",804,Ukraine,5,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",39.523,55.158,177.38,197.46,189.365,179.293,136.521,56.001,61.526,53.294,54.787,55.585,55.516,11.379,523.972,710.383,531.807,312.771,210.305,135.844,80.377,80.377,,C: Country data,150,3495733.46631625,6276110.23096351
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.542,0.545,0.834,0.431,1.72,0.676,4.924,4.944,3.597,5.203,4.889,5.409,6.344,0.913,0.912,0.982,1.1,1.444,1.755,1.586,1.931,1.931,,C: Country data,151,6009336.87139821,2684494.28943997
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",826,United Kingdom of Great Britain and Northern Ireland,5,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.185,0.176,0.266,0.245,0.235,0.222,0.28,0.322,0.293,0.247,0.24,0.234,0.232,0.215,0.209,0.194,0.118,0.127,0.125,0.102,0.099,0.099,,C: Country data,152,-249167.01625464,7034385.34660634
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",834,United Republic of Tanzania,4,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.925,1.073,1.636,1.937,2.627,4.01,4.215,3.075,3.015,2.767,2.559,2.527,2.357,2.131,1.687,1.573,1.091,1.198,1.284,1.198,1.195,1.195,,C: Country data,153,3874498.45675443,-698847.780341355
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",581,United States Minor Outlying Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-162.4343752,5.874443968,UMI,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,154,-18082111.9345875,655088.842147421
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",581,United States Minor Outlying Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-162.4343752,5.874443968,UMI,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,155,-18082111.9345875,655088.842147421
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0.061,0.077,0.133,0.136,0.154,0.229,0.454,0.72,0.701,0.773,0.977,1.212,1.418,1.503,1.563,1.503,0.093,0.095,0.102,0.091,0.111,0.111,,C: Country data,156,-11036025.4203144,4797557.00531418
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",850,United States Virgin Islands,4,29,Caribbean,Country,-64.76960113,17.73297693,VIR,0,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,157,-7210119.01667504,2006317.49161732
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",858,Uruguay,4,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.446,1.353,1.804,1.775,2.318,3.221,4.811,5.822,5.808,5.463,5.507,5.432,4.972,4.248,3.499,2.462,0.672,0.349,0.203,0.433,0.576,0.576,,C: Country data,158,-6235435.5135905,-3868824.88289165
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",860,Uzbekistan,4,143,Central Asia,Country,63.11944558,41.77560518,UZB,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",14.645,13.754,27.054,28.707,27.959,31.48,33.92,20.797,22.791,23.732,30.994,43.695,39.35,16.544,15.74,13.568,12.161,10.653,10.086,9.753,9.36,9.36,,C: Country data,159,7026424.54111934,5127425.23011176
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,160,18597922.2276899,-1728929.64615234
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,C: Country data,161,18597922.2276899,-1728929.64615234
10,Goal 10,Reduce inequality within and among countries,10.7,"Facilitate orderly, safe, regular and responsible migration and mobility of people, including through the implementation of planned and well-managed migration policies",C100704,10.7.4,"Proportion of the population who are refugees, by country of origin",2021.Q2.G.03,"['migration policy', 'migration', 'refugees']",SM_POP_REFG_OR,"Number of refugees per 100,000 population, by country of origin (per 100,000 population)",862,Venezuela (Bolivarian Republic of),4,5,South America,Country,-66.15642084,7.121324748,VEN,1,1,,PER_100000_POP,"Per 100,000 population",SM_POP_REFG_OR,,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",1.939,1.883,2.092,2.34,4.816,9.764,14.229,18.673,20.986,22.174,23.542,26.215,27.934,28.184,26.651,24.776,25.262,31.525,8298.101,11417.509,12406.139,12406.139,,C: Country data,162,-7364499.08061431,794791.229033727
